8022334,591808,164411
7921341,570782,163832
7744247,544476,163607
7833691,566210,163806
9413374,590727,164378
7983767,579880,163517
7900686,571884,167387
7763507,557229,165297
7726720,567518,164363
7841611,565341,163621
7861832,660458,166419
7844027,566688,163526
7839643,557505,163466
7758838,567234,163730
7827669,585478,164083
7774421,571636,174912
7676512,547491,163399
7635956,556648,164690
8207949,585442,164292
7764351,575014,163518
7704201,566019,163860
8034944,613898,163491
7877522,587444,164373
7932117,562370,165896
7738931,549066,165749
7726103,570032,163645
8272333,606979,164715
7685172,558909,163613
7984012,623763,164953
7719495,563589,164049
7928020,565059,165351
7715671,556132,164067
7717460,548199,164352
7775334,558335,165530
8231281,577309,163857
7915756,566393,164097
7824305,562499,163713
7814964,575366,164023
7704451,567766,166183
7689289,567763,163515
7664629,546772,165778
7875966,564353,163894
8112718,563326,163294
7787692,562970,164635
7770384,576827,164102
7648841,580759,164109
7681548,568629,165683
7741496,562519,164268
7706311,567668,164230
7860307,559454,172159
7773218,570942,172912
7717152,553575,164897
7843022,592262,164584
7809806,566644,164360
7771005,559544,164062
7806021,602172,164231
7745967,555901,164579
7716165,594108,165706
7697723,567819,164189
7978156,573448,163851
7815224,564361,163546
7765022,562742,164995
7816168,552063,163937
7818644,571841,163456
7884328,599158,163430
7786581,571169,163934
7861501,596991,204669
8113390,585301,164707
7821881,571555,163653
7801360,561223,165296
7679917,559042,164565
7826463,564392,164876
7871201,562290,168812
7730179,620943,164346
7696625,620651,165270
8216320,611602,213432
7712465,565890,163671
7782029,562391,163139
7691017,560688,164417
7930912,572241,164308
7693079,570933,165198
7766973,545174,201458
7712227,620108,163765
7789001,549120,178177
7766382,565929,164685
7826428,564539,202868
7709284,571595,163488
7787302,564382,197080
7677168,569822,218692
7683191,572478,164353
7790566,558903,164362
8002768,566650,167676
7845308,564265,163879
7878095,562176,164417
7814852,572978,183107
7804040,560552,163483
7924633,560262,164918
7827268,569219,187354
7771631,559541,164158
7875435,583189,168259
7926158,619827,163730
7722231,572157,165644
7645448,595441,163873
7607002,558867,164124
7919042,557710,165017
7823785,560056,164087
7911398,565201,164938
7806289,566005,164371
7975540,602570,165424
7777026,568972,164825
7968777,639565,168046
7807078,560747,163625
7683883,565205,163629
7838629,598018,164251
7770286,611947,163769
7815083,563328,163916
7778981,561574,165980
7704045,580502,163336
8006999,615008,165873
7729765,578906,164075
7803446,572551,164471
7749746,560323,163322
7674341,565500,163868
7930458,553284,200930
7844428,566755,164960
7763740,578111,164550
7755331,559440,164051
7748739,555470,164187
9629090,593632,215119
7829578,568813,163679
7755079,559519,164250
7645327,558759,164144
8294839,594495,165384
7710521,562237,164311
11296546,579945,163854
7838276,574288,165421
7890609,589116,164313
7823308,575426,164930
7733756,558660,165389
7808092,572011,165320
7738434,566882,164304
7883130,576313,164650
7684310,556228,164386
7956538,582287,179740
7895879,583511,163780
7761748,562025,164276
7738629,572141,164908
7832013,572087,163267
8432114,604121,163776
7710153,577401,164088
7761789,563761,170008
7904659,568477,163553
8152502,622721,166929
7948518,565686,164843
7887862,582414,201112
8009121,575482,172702
7976769,547969,163992
7743216,559672,163997
7904142,566390,164775
7756839,557941,164281
7816136,591504,165231
7848291,549201,164994
7921996,603195,164867
7746668,559236,165391
8282633,622292,164108
7698102,580614,177991
7738448,562990,164155
7684122,572213,164123
7791673,561255,163984
7717134,564273,169317
7838600,564956,163370
7665215,547051,164242
7706501,581683,217098
8646343,584319,165423
7852195,559864,163535
7805975,562419,199601
7804776,555976,163260
7848632,579435,201747
7765268,617489,163893
7915710,574162,163651
7815031,553454,199689
7885761,561010,163873
7888002,545356,166837
7924216,633810,165564
7845637,562028,205806
7986390,572588,163986
7780882,559357,166606
7955525,605582,164058
7809576,576248,163829
8343948,597177,164863
7745121,559655,164017
7804150,572242,164140
7866090,575920,164683
7760405,577419,164573
7680261,562500,164397
7978532,572046,163467
7812493,558798,164540
7706019,581314,164273
7747335,566690,164849
7833762,561666,164044
10253908,811636,236064
8409849,605198,164406
7904840,593438,164829
7701648,571713,164482
7789906,579042,164561
7813761,559691,163699
7697260,574080,164307
7718842,573384,164048
7895721,577393,164626
7929986,572704,164357
7931902,596021,163734
7839090,612799,164297
7623153,563671,164040
7777414,559636,163628
8018150,566165,164038
7653562,579299,163612
7767197,567806,163988
7745260,558756,164343
7857015,568086,163705
7585040,569585,196842
7755156,571080,164772
7698873,566694,164280
7697108,572061,163604
7860591,582622,164540
7772826,580130,163413
7654702,575081,164254
7752040,570743,164961
7689008,586378,168854
7732285,578262,163519
7814143,576444,164332
8329897,659385,192878
7846320,592192,193275
7702836,572420,163720
7762718,573715,164344
7812322,582523,164063
7740232,564421,163809
7685789,562749,164430
7756436,550176,174327
7824927,615487,164201
7921508,602254,164511
7736659,571924,163481
7744343,562576,163625
7886485,561589,164167
7994628,590266,165886
7714247,562841,165422
7767263,566324,165328
8259663,616714,164018
7657101,557036,164129
7742009,564236,164319
7695227,554819,164227
8173851,626084,168771
7851588,610474,163872
7760191,556446,164502
7833340,563535,204002
7907389,572118,163655
7655261,567522,164449
7995948,564625,164286
7689568,560649,164481
7869351,559749,164482
7861193,570136,164189
7865006,577560,164100
7852723,568463,164533
7747824,572871,165080
7936933,574118,163547
9545243,592063,213674
7857109,559936,164205
7774245,566180,164783
7718875,585252,164959
7752474,558754,168898
7872423,589760,194861
7851815,568418,163934
7993882,570008,165057
7778012,566127,163510
7887316,570450,164192
7848869,566630,164364
7769531,592442,163510
7971058,564354,163609
7743565,612108,163591
7815108,560974,168306
7862731,583984,165542
7943300,551315,169978
7929979,592784,165262
7857330,561215,164245
7677013,609887,183677
7879024,573025,163886
7690693,599833,164831
7833009,571663,163867
8236724,581202,163832
7800345,557136,163819
7728027,559476,164019
7907963,560959,164486
7843165,603919,170992
7788411,565810,163715
7754219,564397,163242
7744990,563814,164365
8390615,733086,164538
7978936,568756,165118
7777375,577569,163942
7775243,555701,163505
8303764,650097,198469
7799937,565211,163733
7982371,571812,164971
7875604,565472,163895
7964518,580224,164925
7786228,563453,163720
7835555,563281,163268
7869413,577097,164818
7721452,575408,165555
7801772,578943,164723
7886610,575760,165945
7739766,593933,164305
7721369,660689,164001
7822715,572319,163725
7788495,567918,164787
7858588,568729,163909
7895954,558816,163515
7844812,692081,201728
8042864,628408,163820
7769492,585465,164499
7641904,571672,165160
7644547,567122,163863
7669752,569814,221277
7968240,554757,208275
7798996,569959,164406
7890934,695281,164077
7825069,567343,164391
7718838,602972,201510
7816798,644180,164020
7907231,576914,164921
7771563,569995,164011
7835527,580720,163667
7752618,559899,163666
7772722,567682,163834
7804344,575313,164323
7808208,561429,164639
7933835,563420,164193
7872747,600079,164722
7678361,565229,164154
7775100,558339,163414
7721750,572721,163980
7707521,558447,163348
7770587,567847,163849
7765769,601394,164435
7924834,567648,164108
7823488,583918,164013
7758912,552412,163573
7721921,561944,163567
7806692,559063,164586
9914105,745196,170697
7854756,585426,164839
7827165,580628,163844
7863991,552339,163969
7982676,559913,200262
7850931,597365,165742
7636147,580206,164498
8172570,589902,164222
7729971,569552,165186
7904428,609357,163777
7680400,562895,164382
7777000,569241,163675
8098603,581404,164460
7840420,553118,163705
7705717,556661,165031
7924845,563433,179674
7912032,563554,165061
7960296,561345,165173
7729382,568140,165291
7648750,561850,168366
7838581,568746,164717
7944162,581507,168382
7880526,564568,163422
7807749,564168,163834
7824592,572593,164395
7651614,617701,165613
7902315,625487,164787
7837657,560078,163562
7780539,568429,163589
7920644,564944,169011
8261860,573366,165609
7907567,560201,164506
7962617,586406,163797
7739815,562659,164659
8150919,617953,180879
7779486,554524,163970
7970401,569015,163610
8261183,589840,163483
7857445,583343,245686
7769909,610168,167343
7847447,569177,163744
7817362,567494,166344
7929320,590608,164538
7816403,567029,184136
8295575,644640,163417
8369841,632794,164431
7770726,650487,164181
7709482,600615,163802
8372519,648795,180032
9237354,602908,180471
8052901,618798,164247
8000365,575462,160255
7842866,574782,164577
7916155,562959,165333
7789199,563772,163525
7857765,587166,165433
7824458,563558,164045
8020883,581694,163547
7977117,560540,163585
7824402,567149,164522
7822937,574849,163694
7896932,577048,164008
7871673,561165,164794
7706687,563846,164401
7689125,575567,169378
7702418,568713,164014
7852505,565225,178798
7741751,551513,164804
7691386,638499,164977
7902550,597402,164487
7637880,572186,164011
7743602,569289,163509
7918237,565464,164413
7888945,557009,164390
7830957,570528,164268
7744111,560663,163979
7738211,558704,165309
7765294,596628,164157
7740937,554806,163711
7771756,571532,163480
7728072,576674,164021
7763862,620946,164955
7932313,569765,165015
7740022,565482,164444
8099161,569358,163533
7730670,558351,177642
8109999,570501,165278
7892716,594670,164479
8071295,577668,164139
7878682,570504,164622
7878058,567273,164572
7848182,605600,163787
7926059,601178,164107
7719410,563972,163715
7877031,584088,163909
7823009,570525,164494
8101197,570130,179653
7768622,561568,164668
7883543,562564,178801
7646997,556821,164304
8044087,618974,163958
7861481,570784,163793
7833584,582609,165743
7708116,559912,163411
7787439,568855,163480
7694084,561228,176672
7752107,574800,164639
7922979,575662,164269
7816340,568097,164725
8115317,751675,167532
8050785,640376,163665
7938131,563497,164405
8038120,559826,164871
7931018,603640,163651
7788523,555945,163629
7707879,569497,163977
7651706,566672,165326
8035733,572300,163954
7718671,569152,166657
7712176,558033,165224
7898429,564715,164333
7780484,563820,165296
7820529,559978,165779
7918915,573705,164500
7739017,557252,164073
7947778,572093,164242
7779655,584230,163725
7957251,584464,168514
7858723,563732,164064
7814665,560215,163585
7704476,545049,163832
7777833,563560,163360
7888871,561936,163734
7830393,562526,164344
7954722,672968,163962
8159487,644060,165559
7633628,555950,163973
7800419,553567,164077
7819884,621047,164769
7849256,573185,166973
7965153,566620,164114
7759505,561301,164620
7668873,569748,164680
7746489,567877,164111
8025942,557363,164410
7686660,561557,164725
7746794,558595,164843
7666757,565211,163724
7936498,586161,167578
7748738,563239,163469
8017031,575810,163198
7644419,566763,163802
7947506,584576,164880
7753806,565904,164934
7925682,575470,164306
7807437,587051,185287
8010361,573613,179188
7767480,544707,202926
7653773,556235,163744
7673605,561607,177671
7738808,579692,163445
7776747,562626,164583
7743583,562931,163236
7800115,565730,163658
7946488,559814,164232
7675740,553104,164583
7778949,552974,164286
7809096,610793,165879
8116844,612426,165451
7690204,578309,163826
7629721,559940,165336
7664342,649062,165827
8053942,582378,164366
7881545,558870,163680
7776506,577079,165203
7880183,561578,164860
7717558,555708,163947
7801196,549597,163982
7829809,558686,164720
7680464,577377,163727
7918037,594501,164063
7776895,569645,164679
7774788,549381,164574
7740482,568797,163745
7945285,578248,163376
8028396,599576,174192
7950687,607805,164448
7787987,566759,164115
7724674,573783,164323
7843791,576696,163875
7910627,555134,163502
7962032,571236,163723
7902724,563789,165744
7806213,574219,163810
7737353,551942,164059
7827023,600277,164740
7794281,574163,165654
7871679,567860,165687
7710626,561461,163467
7879101,712350,236372
8018115,616436,179795
7740531,590888,164403
7926785,569432,164406
7736196,560888,170444
8035532,573213,214444
7969679,618146,164097
7931974,568170,164135
8044785,680323,213145
7908582,573614,164252
7910012,618579,164257
7700820,600859,234774
7782812,564899,164210
7914629,576489,164207
8087350,579700,164125
7882770,592262,285741
8152583,616223,163672
8084293,570976,164240
7807343,588066,219819
7831802,588758,163534
7801884,567487,163384
7708521,604779,164002
7882983,560006,164129
7817553,584351,163837
7850760,576314,163699
7976102,580772,163962
8407035,641697,214500
7996186,623715,165195
7734221,557260,164350
7898463,575528,164000
8096949,621480,165747
7931280,570303,164327
7723672,561411,169022
