288611,54211
311223,54167
305033,114929
307542,54763
294010,54494
288605,54195
311079,55790
289305,54367
303484,54666
298336,54475
291875,54530
300169,55663
300472,54314
293739,57249
292401,56103
293474,55282
309482,65731
375575,78912
290928,54973
298201,54806
289484,54905
300183,55453
294117,54928
296292,57287
296453,54877
296892,55623
287375,70833
297198,55181
321437,55154
308793,55151
301249,55144
298235,55091
293937,55377
287599,55537
309364,56754
301372,55259
288235,56719
296656,56070
293019,55178
294137,55673
338879,57466
304132,55630
312532,56034
302697,55737
297638,56351
318733,55454
318201,55961
290639,55748
318843,55880
337925,55553
339593,55755
293065,55594
308454,68706
287844,55801
312593,56285
295218,56297
329936,59567
288074,55687
304522,57522
351677,56823
291409,55934
289523,56692
295299,56644
291955,56221
351965,88812
297676,58663
297278,56321
303796,56324
289608,95171
308723,56204
301405,101828
296584,56288
295795,56235
297110,56705
287954,87505
325545,95014
303100,57754
299066,56723
334774,57104
308594,71252
309537,56702
304426,56635
362623,56938
313419,57362
297125,57584
373476,57414
296362,57117
344340,57466
332230,58972
292523,60664
294305,56792
306717,57295
298574,56957
293462,57172
319836,60431
296395,57101
300183,57180
299532,57311
320796,57277
314773,57044
295445,72417
299072,57206
299748,57393
295783,57506
309787,57606
298493,57520
298690,90189
300777,57662
364974,58911
302143,57845
299408,59146
304619,57556
337217,57723
301380,57698
296676,57954
382094,77868
295997,57845
302253,58977
293123,58434
304264,58329
298876,58027
301530,58674
372774,59691
327128,59800
323400,58195
360849,73106
304235,58321
333566,60340
304867,58826
325076,58157
365108,58485
327157,58965
302248,58591
328537,59469
322779,58658
320521,60383
307950,59859
296328,64347
302406,60123
298549,73667
303663,88653
318864,58548
310347,58298
376092,58989
342309,58375
314250,58890
303069,58947
304175,67009
327550,89876
294582,110833
302034,60198
438759,59009
307317,59098
308897,59323
304960,59096
295081,59203
315087,58967
301873,59861
311057,59194
305887,60955
297849,59234
340684,59408
306951,59795
305958,61175
305502,59964
305417,59422
303813,59569
303935,59545
312760,59372
312306,59305
346758,59583
305060,59738
311819,73586
343259,59949
309732,82299
442724,86927
305437,60353
298889,59781
303687,60035
334460,59900
407518,60241
303279,59680
302647,59795
305468,60244
310757,60038
311044,59956
299947,59915
308544,60140
346723,60492
307949,60097
314024,61704
299385,60701
310841,60206
313157,60989
457523,97918
348947,60597
416243,60343
301200,96011
304934,81084
334003,76713
311927,62474
431822,98530
311407,60490
315585,61067
307244,60583
308571,75601
302149,60779
312836,62618
325197,60958
304615,60825
314438,61034
308167,60752
304514,77400
312460,62812
301224,61013
305394,61428
327636,61145
328771,60863
322055,60990
306671,60869
368890,75605
317801,61382
320470,61243
311230,61181
315948,61360
317117,61185
305406,62073
364926,61343
465309,94842
308891,62700
317647,61405
309940,61561
313792,86034
340091,75714
314572,61988
307902,98787
354288,61588
338905,61729
390510,61893
321096,83409
451522,90793
337896,61883
318015,62090
308693,82387
312310,61769
337080,62110
333722,61869
316994,62141
312681,62725
306313,62051
309105,79377
326695,62240
399140,62528
314367,62100
311301,73968
309517,62198
332643,62196
317037,62206
307007,77788
348693,64332
312205,69898
307548,107297
304789,63316
385021,95620
348151,63568
304151,63392
314380,62872
316177,63845
313374,62445
320361,64198
304254,62579
313967,62876
310878,62926
360699,69273
305378,63050
317741,62696
305339,63098
318700,63251
327235,63305
320864,63320
318776,63474
319220,65534
318272,63286
325472,63397
314538,63130
312573,63037
313183,63190
327087,63647
356903,63464
324786,64705
319396,63874
315271,63694
305424,65306
329244,70125
349688,63358
358627,63178
319429,63440
350688,64062
332669,63828
320703,65294
335988,65520
311830,63635
317780,64225
315002,63680
323425,78885
373191,64772
358852,65739
339338,64453
343427,63586
314727,64294
337884,107851
323038,64857
368771,99767
317118,65310
335704,64039
329532,109606
319568,64127
358809,66745
319011,65344
389275,64610
320168,64217
323747,64384
323520,65716
310337,64594
324311,64716
371028,64319
324431,64632
333713,66644
326018,64681
310584,64505
347751,78588
335005,67182
459306,98098
330988,64515
331519,66779
337602,64956
337332,66934
321509,65040
327794,67780
323147,66930
353802,67414
316373,68198
316125,70510
327852,67051
337589,67908
397534,68057
389709,74602
331341,65204
310860,65145
325174,65204
322769,65340
367634,73399
418791,81483
336845,72168
345561,68317
346905,65654
430968,66559
425989,66201
311223,65495
320197,65702
341034,66549
325622,103649
316381,67408
337561,65694
330601,65658
343332,68551
324887,65706
313949,65633
332161,65984
321329,66131
316397,66593
356618,66073
322304,66836
327083,66246
365557,67384
367382,66436
321864,66056
335111,66049
327300,66666
325443,68350
311633,67964
323349,67835
437551,68683
321876,66134
325765,66555
336407,68341
365932,66680
317307,66659
320290,67898
352227,66582
328924,66688
437160,68329
315806,66527
346654,70646
384758,67425
338544,68811
393131,69183
326267,66668
328725,66612
326695,67044
353167,72126
353405,70469
328477,66947
335250,67731
326544,66757
381440,67389
316822,66964
350258,67494
344614,85671
526885,68946
326123,67349
412192,67480
328185,67542
409791,78423
430647,71864
342084,67513
334747,67174
386514,67468
362887,67808
328347,67650
324277,68138
368456,86457
353637,72166
328987,67591
337794,67876
324990,67656
315273,67733
337260,69301
323847,68134
403874,81928
319625,67532
344121,67808
364984,89949
314821,68982
348786,69860
338629,67726
336710,68542
329196,67877
324580,68232
314704,68292
319417,68090
357218,68246
351071,68397
323153,68200
348823,69461
320648,70219
344879,68096
330880,68647
347633,76816
338184,70079
320658,68755
348884,68199
338761,68259
332670,68424
332043,70200
330762,68575
371999,68831
367007,82579
335745,70722
330811,80103
407379,68916
374318,69524
429208,69214
398182,69046
323092,69000
350390,101793
350144,69159
478342,107231
325680,71065
387922,82924
361707,69103
343406,70305
340162,69472
323849,101718
318586,69064
339843,69167
355079,69129
349187,69861
337094,70557
376088,69552
330804,71969
447128,113098
324954,69663
333250,69591
320736,84725
329182,69622
342548,70012
341891,93065
404939,71123
419595,112246
372589,70917
339770,74624
346106,70123
364364,70147
332181,71119
324755,70302
335211,71448
320609,69829
337693,70009
348016,69886
334780,69761
357560,73615
312408,68451
312612,70443
377127,70068
337616,70076
327585,70207
381776,70545
423635,70470
383924,70419
336500,70291
340331,72218
335884,70844
343679,70563
411428,71121
355675,70952
348526,72052
357659,70958
344959,71349
336052,70661
339911,70748
348336,71257
323143,86479
325273,70570
341550,71093
347112,70787
378137,70825
375364,71496
370660,71393
342248,71296
362444,87777
353091,71365
325366,72726
338349,85959
382639,71740
323855,71903
474164,73418
325205,71548
330313,71174
344748,72301
326186,71445
372864,71558
341082,71810
361321,71697
328697,72978
333871,71908
369392,86269
358776,71594
374439,72522
336411,71611
463053,72138
445658,71976
327098,86443
401104,73967
338794,72089
346042,72169
381435,72096
348364,72230
406858,96107
382249,104661
362128,72621
402445,77913
411179,72423
385567,72425
364245,72547
331364,72657
371361,72399
335517,72556
447680,81100
326750,76038
349619,72703
513920,100750
345286,77361
360609,72966
334880,77236
353153,74599
353346,75009
343294,72275
347348,200058
389426,76216
338373,74541
389211,73462
350751,73224
341379,80825
325398,72876
363750,73152
343780,73632
385946,118100
360639,73103
392651,73397
347190,84043
327542,73227
414440,73565
332315,73163
335304,73334
376730,73579
367737,73277
380961,74306
353439,73457
357928,75376
332051,74060
341189,73891
342175,73403
349210,90184
464977,94691
500246,80119
400081,78853
339087,78816
356506,75915
336737,74014
468067,123815
374858,74581
342412,74317
454316,76220
371246,73902
367071,81065
354737,93709
361111,74731
349965,75539
372467,78496
375215,89126
338289,76794
355300,74088
417578,74503
333304,74415
369954,74427
373381,75840
344886,76315
370950,76704
343904,76439
419504,93962
364054,74708
356133,104630
369293,75776
332885,74560
496106,119960
338853,77584
439286,82132
330543,75124
428013,76816
356537,78489
406359,91754
375665,135434
360827,75983
353223,77129
375874,134521
352841,78054
334016,76287
358105,75768
360692,79264
358613,101859
336181,75371
352973,79030
343494,76466
362907,75168
359694,75489
352651,75773
354872,94199
343348,77075
357955,95731
355294,75656
424633,126911
363200,75590
336257,90699
352533,75521
370846,75894
370564,82074
347350,77467
353834,108258
374998,80795
352290,75655
337157,77090
365498,97774
386200,79894
346848,77056
383139,77713
347741,77669
360229,83149
354755,76414
367064,76238
523283,77603
358518,94850
360156,77696
331222,77627
376483,76609
351902,76472
393375,76342
342663,78332
385852,76638
389243,75944
342938,76472
343213,76370
343293,76525
333075,76459
333212,76815
350034,76790
380698,76794
342264,78460
353553,76468
334140,76854
337336,77205
337247,77882
428245,77401
507860,126003
355360,129681
357897,76999
378110,77169
340106,77505
337957,76960
425277,76860
343498,77602
337231,77148
368412,76902
366638,81035
356290,97677
356718,77413
356810,79947
344398,77429
360255,82018
369765,77284
359181,77318
345524,78998
337900,78053
364471,77815
349742,80423
369644,83558
356659,77211
444257,80772
382823,78000
354143,77444
339308,78557
364722,105388
375946,77712
376797,77510
433484,93117
382088,80502
356813,79826
337727,78119
351988,77847
369239,81491
360882,78936
360276,77919
395923,80105
348815,78135
358750,78118
359159,78031
419910,78466
362400,80518
355040,78170
371638,78401
366739,78364
363305,140711
386788,80394
355345,78373
362003,78634
396997,79000
340756,78770
371580,81357
367553,80615
339486,78614
362850,80906
360248,79180
344339,78857
348933,78984
371375,80216
353388,82523
351756,112619
377557,82452
366833,78830
531610,85917
486062,79875
367360,83376
369910,80914
344620,80917
370212,81929
355033,81929
405122,79723
479561,81697
366864,79482
406752,79565
354397,97883
387062,101578
357132,79752
396343,79662
456737,81038
486693,80231
363233,86676
421288,79843
391351,81876
532188,80888
344375,79686
460811,82849
363688,80199
433069,80951
